host_id,total_guests,raw_black,prop_black,any_black,past_guest_merge
11105778,54,0,0,0,matched (3)
11123363,11,0,0,0,matched (3)
11123923,8,0,0,0,matched (3)
11125059,55,0,0,0,matched (3)
11132666,2,0,0,0,matched (3)
11132682,5,0,0,0,matched (3)
11133326,17,0,0,0,matched (3)
11153306,3,0,0,0,matched (3)
11158211,48,1,.020833334,1,matched (3)
11159241,8,2,.25,1,matched (3)
11166652,14,0,0,0,matched (3)
11181341,15,0,0,0,matched (3)
11190236,168,0,0,0,matched (3)
11191969,,0,0,0,master only (1)
11204411,1,0,0,0,matched (3)
11213206,21,1,.047619049,1,matched (3)
11216400,4,0,0,0,matched (3)
11217513,1,0,0,0,matched (3)
11241805,28,0,0,0,matched (3)
11244763,2,0,0,0,matched (3)
11248770,35,0,0,0,matched (3)
11257981,12,0,0,0,matched (3)
11263165,4,0,0,0,matched (3)
11266921,16,0,0,0,matched (3)
11267640,39,0,0,0,matched (3)
11272283,14,0,0,0,matched (3)
11272610,13,0,0,0,matched (3)
11273124,17,0,0,0,matched (3)
11276100,3,0,0,0,matched (3)
11277802,28,0,0,0,matched (3)
11279046,12,0,0,0,matched (3)
11280756,15,0,0,0,matched (3)
11282500,,0,0,0,master only (1)
11292408,9,0,0,0,matched (3)
11303007,2,0,0,0,matched (3)
11307232,1,0,0,0,matched (3)
11308535,16,0,0,0,matched (3)
11325772,14,0,0,0,matched (3)
11328424,,0,0,0,master only (1)
11332270,8,2,.25,1,matched (3)
11335184,41,1,.024390243,1,matched (3)
11342600,1,0,0,0,matched (3)
11345003,9,0,0,0,matched (3)
11351063,4,0,0,0,matched (3)
11367552,16,0,0,0,matched (3)
11369594,45,1,.022222223,1,matched (3)
11375540,34,0,0,0,matched (3)
11379343,1,0,0,0,matched (3)
11389988,,0,0,0,master only (1)
11391933,22,0,0,0,matched (3)
11398976,26,1,.03846154,1,matched (3)
11402914,4,0,0,0,matched (3)
11403322,62,0,0,0,matched (3)
11403959,92,0,0,0,matched (3)
11413150,24,3,.125,1,matched (3)
11415057,2,1,.5,1,matched (3)
11418386,10,1,.1,1,matched (3)
11444527,10,0,0,0,matched (3)
11448861,8,0,0,0,matched (3)
11451462,11,0,0,0,matched (3)
11455784,,0,0,0,master only (1)
11458108,7,1,.14285715,1,matched (3)
11461587,115,0,0,0,matched (3)
11487392,32,0,0,0,matched (3)
11497182,4,0,0,0,matched (3)
11509853,,0,0,0,master only (1)
11511734,12,0,0,0,matched (3)
11515671,32,0,0,0,matched (3)
11517171,25,0,0,0,matched (3)
11521506,3,0,0,0,matched (3)
11524850,45,3,.06666667,1,matched (3)
11528093,24,0,0,0,matched (3)
11532871,29,0,0,0,matched (3)
11543268,6,0,0,0,matched (3)
11544003,15,0,0,0,matched (3)
11546611,2,0,0,0,matched (3)
11550573,1,0,0,0,matched (3)
11555067,33,0,0,0,matched (3)
11559071,66,0,0,0,matched (3)
11579456,63,1,.015873017,1,matched (3)
11580966,8,0,0,0,matched (3)
11581913,8,0,0,0,matched (3)
11584742,68,2,.029411765,1,matched (3)
11584983,45,0,0,0,matched (3)
11587926,23,1,.043478262,1,matched (3)
11591836,,0,0,0,master only (1)
11609554,2,0,0,0,matched (3)
11615105,383,1,.0026109661,1,matched (3)
11615881,164,3,.018292682,1,matched (3)
11627651,5,0,0,0,matched (3)
11634000,12,1,.083333336,1,matched (3)
11634619,1,0,0,0,matched (3)
11638833,14,1,.071428575,1,matched (3)
11662784,16,2,.125,1,matched (3)
11666360,31,0,0,0,matched (3)
11686665,28,2,.071428575,1,matched (3)
11687370,4,0,0,0,matched (3)
11695290,29,0,0,0,matched (3)
11704942,630,6,.0095238099,1,matched (3)
11708363,43,2,.046511628,1,matched (3)
11711186,36,1,.027777778,1,matched (3)
11711894,159,0,0,0,matched (3)
11713140,15,0,0,0,matched (3)
11723196,7,0,0,0,matched (3)
11724680,,0,0,0,master only (1)
11727143,4,0,0,0,matched (3)
11727470,39,0,0,0,matched (3)
11729059,,0,0,0,master only (1)
11733116,11,0,0,0,matched (3)
11734861,37,0,0,0,matched (3)
11752295,151,0,0,0,matched (3)
11756990,99,0,0,0,matched (3)
11773899,3,1,.33333334,1,matched (3)
11790224,4,0,0,0,matched (3)
11791947,82,0,0,0,matched (3)
11793019,47,0,0,0,matched (3)
11799093,15,0,0,0,matched (3)
11801412,25,1,.039999999,1,matched (3)
11802225,8,0,0,0,matched (3)
11803878,8,0,0,0,matched (3)
11806191,45,2,.044444446,1,matched (3)
11820140,35,1,.028571429,1,matched (3)
11822061,18,1,.055555556,1,matched (3)
11825197,10,1,.1,1,matched (3)
11827068,55,1,.018181818,1,matched (3)
11827226,27,0,0,0,matched (3)
11829567,40,0,0,0,matched (3)
11829768,9,0,0,0,matched (3)
11838727,1,0,0,0,matched (3)
11849897,8,0,0,0,matched (3)
11851734,11,1,.090909094,1,matched (3)
11854515,38,1,.02631579,1,matched (3)
11869575,3,0,0,0,matched (3)
11874123,,0,0,0,master only (1)
11883627,7,0,0,0,matched (3)
11900070,14,0,0,0,matched (3)
11901227,38,0,0,0,matched (3)
11903014,,0,0,0,master only (1)
11910661,88,1,.011363637,1,matched (3)
11916166,14,0,0,0,matched (3)
11918431,5,0,0,0,matched (3)
11921278,81,0,0,0,matched (3)
11925533,30,0,0,0,matched (3)
11937362,3,0,0,0,matched (3)
11946699,6,0,0,0,matched (3)
11946882,2,0,0,0,matched (3)
11950581,123,2,.016260162,1,matched (3)
11951611,2,0,0,0,matched (3)
11953232,30,0,0,0,matched (3)
11971326,49,0,0,0,matched (3)
11977189,106,1,.0094339624,1,matched (3)
11980555,120,0,0,0,matched (3)
11981824,22,1,.045454547,1,matched (3)
11987025,25,0,0,0,matched (3)
12000322,10,1,.1,1,matched (3)
12010654,,0,0,0,master only (1)
12029399,49,0,0,0,matched (3)
12031725,21,0,0,0,matched (3)
12048879,17,0,0,0,matched (3)
12050434,,0,0,0,master only (1)
12054430,27,1,.037037037,1,matched (3)
12054590,28,0,0,0,matched (3)
12079636,16,0,0,0,matched (3)
12088119,63,0,0,0,matched (3)
12088299,34,0,0,0,matched (3)
12092883,11,0,0,0,matched (3)
12102124,35,0,0,0,matched (3)
12112761,,0,0,0,master only (1)
12116261,26,1,.03846154,1,matched (3)
12116333,13,2,.15384616,1,matched (3)
12116869,130,2,.015384615,1,matched (3)
12120284,23,0,0,0,matched (3)
12123011,31,0,0,0,matched (3)
12123277,6,0,0,0,matched (3)
12130295,13,0,0,0,matched (3)
12134915,3,0,0,0,matched (3)
12166019,104,2,.01923077,1,matched (3)
12175786,16,1,.0625,1,matched (3)
12181295,2,0,0,0,matched (3)
12182332,2,0,0,0,matched (3)
12184905,1,0,0,0,matched (3)
12189062,3,0,0,0,matched (3)
12212200,2,1,.5,1,matched (3)
12217458,6,0,0,0,matched (3)
12223017,43,1,.023255814,1,matched (3)
12226390,42,0,0,0,matched (3)
12234363,7,0,0,0,matched (3)
12248547,7,0,0,0,matched (3)
12250879,6,1,.16666667,1,matched (3)
12260529,16,0,0,0,matched (3)
12266744,22,0,0,0,matched (3)
12267941,13,0,0,0,matched (3)
12270514,34,0,0,0,matched (3)
12271907,11,0,0,0,matched (3)
12272484,1,0,0,0,matched (3)
12294517,27,0,0,0,matched (3)
12296099,73,1,.01369863,1,matched (3)
12302147,5,0,0,0,matched (3)
12303679,1,0,0,0,matched (3)
12304939,,0,0,0,master only (1)
12306512,5,1,.2,1,matched (3)
12307208,168,0,0,0,matched (3)
12321313,8,0,0,0,matched (3)
12334448,81,0,0,0,matched (3)
12335168,201,1,.0049751243,1,matched (3)
12337653,17,0,0,0,matched (3)
12346934,,0,0,0,master only (1)
12352877,45,0,0,0,matched (3)
12354543,,0,0,0,master only (1)
12355331,19,0,0,0,matched (3)
12355671,91,1,.010989011,1,matched (3)
12356195,9,0,0,0,matched (3)
12358058,261,2,.0076628351,1,matched (3)
12364924,91,0,0,0,matched (3)
12369725,3,0,0,0,matched (3)
12379093,18,8,.44444445,1,matched (3)
12386962,4,0,0,0,matched (3)
12387523,4,1,.25,1,matched (3)
12391213,3,0,0,0,matched (3)
12391602,85,0,0,0,matched (3)
12400392,,0,0,0,master only (1)
12404301,18,0,0,0,matched (3)
12404483,5,0,0,0,matched (3)
12406787,16,0,0,0,matched (3)
12407594,3,0,0,0,matched (3)
12423710,,0,0,0,master only (1)
12429171,17,0,0,0,matched (3)
12458514,21,0,0,0,matched (3)
12462059,14,0,0,0,matched (3)
12462782,34,0,0,0,matched (3)
12471678,144,2,.013888889,1,matched (3)
12476273,3,0,0,0,matched (3)
12483819,,0,0,0,master only (1)
12486296,19,0,0,0,matched (3)
12486582,8,0,0,0,matched (3)
12488612,101,2,.01980198,1,matched (3)
12502567,125,2,.016000001,1,matched (3)
12505043,38,0,0,0,matched (3)
12507557,82,1,.012195121,1,matched (3)
12510149,8,0,0,0,matched (3)
12518452,24,2,.083333336,1,matched (3)
12519189,,0,0,0,master only (1)
12545869,69,0,0,0,matched (3)
12547061,35,0,0,0,matched (3)
12550560,30,0,0,0,matched (3)
12552832,17,2,.11764706,1,matched (3)
12558568,10,0,0,0,matched (3)
12567239,9,0,0,0,matched (3)
12574902,5,0,0,0,matched (3)
12583696,2,0,0,0,matched (3)
12586243,51,0,0,0,matched (3)
12589637,7,0,0,0,matched (3)
12590257,1,0,0,0,matched (3)
12601326,3,0,0,0,matched (3)
12603412,16,0,0,0,matched (3)
12619256,122,0,0,0,matched (3)
12627803,1,0,0,0,matched (3)
12638026,18,0,0,0,matched (3)
12639027,2,0,0,0,matched (3)
12652938,,0,0,0,master only (1)
12655168,1,0,0,0,matched (3)
12658759,349,0,0,0,matched (3)
12658999,19,0,0,0,matched (3)
12666303,64,1,.015625,1,matched (3)
12674336,3,0,0,0,matched (3)
12682779,161,2,.01242236,1,matched (3)
12684926,,0,0,0,master only (1)
12693874,11,0,0,0,matched (3)
12696647,28,1,.035714287,1,matched (3)
12704885,12,1,.083333336,1,matched (3)
12706502,20,0,0,0,matched (3)
12710712,23,1,.043478262,1,matched (3)
12713990,30,0,0,0,matched (3)
12723084,35,0,0,0,matched (3)
12725500,25,0,0,0,matched (3)
12728710,43,1,.023255814,1,matched (3)
12732376,3,1,.33333334,1,matched (3)
12734498,28,2,.071428575,1,matched (3)
12739092,43,0,0,0,matched (3)
12745081,86,0,0,0,matched (3)
12745513,8,2,.25,1,matched (3)
12764195,7,0,0,0,matched (3)
12776184,14,0,0,0,matched (3)
12795655,27,2,.074074075,1,matched (3)
12797574,40,0,0,0,matched (3)
12804388,11,1,.090909094,1,matched (3)
12805209,9,0,0,0,matched (3)
12812392,207,1,.0048309178,1,matched (3)
12815324,1,0,0,0,matched (3)
12845132,59,0,0,0,matched (3)
12849879,4,0,0,0,matched (3)
12866998,13,2,.15384616,1,matched (3)
12870303,19,1,.052631579,1,matched (3)
12880886,247,2,.0080971662,1,matched (3)
12895801,30,2,.06666667,1,matched (3)
12901547,10,1,.1,1,matched (3)
12902132,21,0,0,0,matched (3)
12928690,,0,0,0,master only (1)
12931170,,0,0,0,master only (1)
12939323,68,0,0,0,matched (3)
12953845,24,0,0,0,matched (3)
12959336,61,2,.032786883,1,matched (3)
12968807,81,0,0,0,matched (3)
12969399,8,1,.125,1,matched (3)
12973367,16,0,0,0,matched (3)
12992175,37,0,0,0,matched (3)
12992372,8,0,0,0,matched (3)
12993876,66,0,0,0,matched (3)
12997136,12,0,0,0,matched (3)
13003127,15,0,0,0,matched (3)
13004311,141,1,.0070921984,1,matched (3)
13005209,,0,0,0,master only (1)
13026165,6,1,.16666667,1,matched (3)
13039470,5,1,.2,1,matched (3)
13041174,1,0,0,0,matched (3)
13042599,,0,0,0,master only (1)
13044882,45,0,0,0,matched (3)
13059134,2,1,.5,1,matched (3)
13061868,18,2,.11111111,1,matched (3)
13067049,19,1,.052631579,1,matched (3)
13072723,7,2,.2857143,1,matched (3)
13072872,7,0,0,0,matched (3)
13078071,,0,0,0,master only (1)
13081892,16,0,0,0,matched (3)
13088368,51,0,0,0,matched (3)
13094490,66,0,0,0,matched (3)
13101492,14,0,0,0,matched (3)
13106267,64,0,0,0,matched (3)
13106682,55,0,0,0,matched (3)
13127008,3,0,0,0,matched (3)
13133091,,0,0,0,master only (1)
13133414,108,0,0,0,matched (3)
13133487,12,0,0,0,matched (3)
13153663,18,0,0,0,matched (3)
13155609,,0,0,0,master only (1)
13156161,3,2,.66666669,1,matched (3)
13171981,24,0,0,0,matched (3)
13185038,49,0,0,0,matched (3)
13192448,78,3,.03846154,1,matched (3)
13200756,263,5,.019011406,1,matched (3)
13229638,1,0,0,0,matched (3)
13234993,60,0,0,0,matched (3)
13236107,,0,0,0,master only (1)
13241899,37,0,0,0,matched (3)
13242517,8,0,0,0,matched (3)
13242705,11,1,.090909094,1,matched (3)
13245574,189,2,.01058201,1,matched (3)
13247073,,0,0,0,master only (1)
13273701,57,1,.01754386,1,matched (3)
13274011,248,0,0,0,matched (3)
13274798,8,1,.125,1,matched (3)
13277195,2,2,1,1,matched (3)
13277674,1,0,0,0,matched (3)
13282376,135,2,.014814815,1,matched (3)
13282572,23,0,0,0,matched (3)
13284034,51,0,0,0,matched (3)
13285063,23,2,.086956523,1,matched (3)
13310949,21,0,0,0,matched (3)
13316711,,0,0,0,master only (1)
13319035,2,1,.5,1,matched (3)
13321419,16,1,.0625,1,matched (3)
13321685,46,1,.021739131,1,matched (3)
13346707,1,0,0,0,matched (3)
13348228,33,0,0,0,matched (3)
13370235,11,0,0,0,matched (3)
13372736,18,0,0,0,matched (3)
13377214,13,0,0,0,matched (3)
13382502,,0,0,0,master only (1)
13383611,24,0,0,0,matched (3)
13386202,27,0,0,0,matched (3)
13389904,15,0,0,0,matched (3)
13410248,27,1,.037037037,1,matched (3)
13413252,,0,0,0,master only (1)
13413336,6,0,0,0,matched (3)
13419789,10,0,0,0,matched (3)
13422139,1,0,0,0,matched (3)
13422642,1,0,0,0,matched (3)
13434994,19,0,0,0,matched (3)
13437064,4,2,.5,1,matched (3)
13442532,58,0,0,0,matched (3)
13453450,24,1,.041666668,1,matched (3)
13454615,16,4,.25,1,matched (3)
13458619,12,0,0,0,matched (3)
13460487,39,0,0,0,matched (3)
13460898,8,0,0,0,matched (3)
13462890,,0,0,0,master only (1)
13488012,63,0,0,0,matched (3)
13489750,12,1,.083333336,1,matched (3)
13507055,31,1,.032258064,1,matched (3)
13529076,23,1,.043478262,1,matched (3)
13535378,1,1,1,1,matched (3)
13537635,4,1,.25,1,matched (3)
13545319,81,0,0,0,matched (3)
13546127,169,0,0,0,matched (3)
13548030,1,0,0,0,matched (3)
13566359,86,0,0,0,matched (3)
13569392,71,1,.014084507,1,matched (3)
13575317,6,0,0,0,matched (3)
13575479,11,1,.090909094,1,matched (3)
13576641,15,1,.06666667,1,matched (3)
13584823,,0,0,0,master only (1)
13587775,11,2,.18181819,1,matched (3)
13590583,29,0,0,0,matched (3)
13603629,27,0,0,0,matched (3)
13605509,1,0,0,0,matched (3)
13629197,30,0,0,0,matched (3)
13632730,11,0,0,0,matched (3)
13637827,11,0,0,0,matched (3)
13642379,2,0,0,0,matched (3)
13644629,99,1,.01010101,1,matched (3)
13646102,10,0,0,0,matched (3)
13646436,12,0,0,0,matched (3)
13678797,9,0,0,0,matched (3)
13682686,6,0,0,0,matched (3)
13685322,220,2,.0090909088,1,matched (3)
13709322,,0,0,0,master only (1)
13712772,20,0,0,0,matched (3)
13714777,13,1,.07692308,1,matched (3)
13716757,4,0,0,0,matched (3)
13737992,61,1,.016393442,1,matched (3)
13740107,7,1,.14285715,1,matched (3)
13743362,34,3,.088235296,1,matched (3)
13743370,22,0,0,0,matched (3)
13743641,59,0,0,0,matched (3)
13759047,125,1,.0080000004,1,matched (3)
13767774,63,1,.015873017,1,matched (3)
13780581,7,0,0,0,matched (3)
13809034,6,0,0,0,matched (3)
13813462,4,0,0,0,matched (3)
13815316,4,0,0,0,matched (3)
13817352,73,1,.01369863,1,matched (3)
13826740,49,1,.020408163,1,matched (3)
13836118,14,1,.071428575,1,matched (3)
13845307,51,0,0,0,matched (3)
13852911,19,0,0,0,matched (3)
13856090,26,2,.07692308,1,matched (3)
13865640,,0,0,0,master only (1)
13871090,95,3,.031578947,1,matched (3)
13874753,3,0,0,0,matched (3)
13875405,6,0,0,0,matched (3)
13896044,17,0,0,0,matched (3)
13898417,5,0,0,0,matched (3)
13900809,39,0,0,0,matched (3)
13901900,41,0,0,0,matched (3)
13906650,36,0,0,0,matched (3)
13916239,41,0,0,0,matched (3)
13931297,19,0,0,0,matched (3)
13931786,1,0,0,0,matched (3)
13936418,24,2,.083333336,1,matched (3)
13953029,27,0,0,0,matched (3)
13962818,106,1,.0094339624,1,matched (3)
13963349,16,1,.0625,1,matched (3)
13968039,40,0,0,0,matched (3)
13973225,11,0,0,0,matched (3)
13976267,14,0,0,0,matched (3)
13976997,11,0,0,0,matched (3)
13978676,12,1,.083333336,1,matched (3)
13981466,,0,0,0,master only (1)
13995545,37,0,0,0,matched (3)
13995951,53,0,0,0,matched (3)
13997197,10,0,0,0,matched (3)
13998019,44,0,0,0,matched (3)
13998139,22,0,0,0,matched (3)
14001200,14,2,.14285715,1,matched (3)
14005214,9,0,0,0,matched (3)
14014704,5,1,.2,1,matched (3)
14028601,2,0,0,0,matched (3)
14035660,2,0,0,0,matched (3)
14037151,,0,0,0,master only (1)
14037959,1,0,0,0,matched (3)
14038142,4,2,.5,1,matched (3)
14043790,11,0,0,0,matched (3)
14048827,85,0,0,0,matched (3)
14050512,2,0,0,0,matched (3)
14051889,6,0,0,0,matched (3)
14053486,23,4,.17391305,1,matched (3)
14055439,4,0,0,0,matched (3)
14058694,1,0,0,0,matched (3)
14060723,72,1,.013888889,1,matched (3)
14081292,14,1,.071428575,1,matched (3)
14091598,1,1,1,1,matched (3)
14095955,35,1,.028571429,1,matched (3)
14099991,,0,0,0,master only (1)
14103038,19,1,.052631579,1,matched (3)
14123150,51,0,0,0,matched (3)
14129709,,0,0,0,master only (1)
14134550,13,0,0,0,matched (3)
14139251,50,1,.02,1,matched (3)
14140351,13,0,0,0,matched (3)
14143382,18,0,0,0,matched (3)
14155771,17,2,.11764706,1,matched (3)
14161281,,0,0,0,master only (1)
14164718,296,1,.0033783785,1,matched (3)
14165596,12,1,.083333336,1,matched (3)
14171384,37,1,.027027028,1,matched (3)
14207043,13,1,.07692308,1,matched (3)
14234548,7,0,0,0,matched (3)
14246608,,0,0,0,master only (1)
14253403,16,1,.0625,1,matched (3)
14268157,146,1,.006849315,1,matched (3)
14270654,31,0,0,0,matched (3)
14274554,2,0,0,0,matched (3)
14275599,269,2,.0074349442,1,matched (3)
14278430,11,2,.18181819,1,matched (3)
14280454,2,0,0,0,matched (3)
14286290,1,0,0,0,matched (3)
14288198,246,3,.012195121,1,matched (3)
14289090,9,0,0,0,matched (3)
14292698,22,0,0,0,matched (3)
14294623,,0,0,0,master only (1)
14298340,30,0,0,0,matched (3)
14316612,3,0,0,0,matched (3)
14327387,,0,0,0,master only (1)
14328717,6,0,0,0,matched (3)
14332088,11,0,0,0,matched (3)
14336605,6,1,.16666667,1,matched (3)
14337237,4,0,0,0,matched (3)
14338078,36,0,0,0,matched (3)
14342297,,0,0,0,master only (1)
14344943,21,0,0,0,matched (3)
14345500,1,0,0,0,matched (3)
14356506,8,5,.625,1,matched (3)
14362390,11,3,.27272728,1,matched (3)
14363262,7,0,0,0,matched (3)
14363342,24,0,0,0,matched (3)
14365675,170,0,0,0,matched (3)
14367288,9,0,0,0,matched (3)
14394120,94,2,.021276595,1,matched (3)
14414200,9,0,0,0,matched (3)
14414787,9,4,.44444445,1,matched (3)
14444017,114,0,0,0,matched (3)
14453572,57,0,0,0,matched (3)
14461477,6,0,0,0,matched (3)
14471834,5,2,.40000001,1,matched (3)
14473998,,0,0,0,master only (1)
14474643,6,0,0,0,matched (3)
14484583,23,0,0,0,matched (3)
14485180,1,0,0,0,matched (3)
14486345,11,0,0,0,matched (3)
14489141,,0,0,0,master only (1)
14506875,22,1,.045454547,1,matched (3)
14506939,141,3,.021276595,1,matched (3)
14519258,28,0,0,0,matched (3)
14522379,4,1,.25,1,matched (3)
14522539,16,0,0,0,matched (3)
14522608,9,3,.33333334,1,matched (3)
14522954,1,0,0,0,matched (3)
14532471,24,0,0,0,matched (3)
14536861,11,1,.090909094,1,matched (3)
14540176,2,0,0,0,matched (3)
14540196,21,0,0,0,matched (3)
14542959,2,0,0,0,matched (3)
14559296,65,0,0,0,matched (3)
14559890,19,1,.052631579,1,matched (3)
14561187,31,0,0,0,matched (3)
14562018,66,2,.030303031,1,matched (3)
14563406,4,0,0,0,matched (3)
14599963,37,2,.054054055,1,matched (3)
14600599,4,0,0,0,matched (3)
14602536,43,0,0,0,matched (3)
14631970,21,1,.047619049,1,matched (3)
14645403,82,1,.012195121,1,matched (3)
14649261,7,1,.14285715,1,matched (3)
14673812,14,0,0,0,matched (3)
14674852,10,0,0,0,matched (3)
14694813,70,1,.014285714,1,matched (3)
14697473,2,0,0,0,matched (3)
14702338,24,0,0,0,matched (3)
14711333,34,1,.029411765,1,matched (3)
14712331,3,0,0,0,matched (3)
14712672,23,4,.17391305,1,matched (3)
14719697,15,0,0,0,matched (3)
14724778,25,2,.079999998,1,matched (3)
14724861,2,0,0,0,matched (3)
14725668,32,0,0,0,matched (3)
14727082,115,0,0,0,matched (3)
14732013,2,1,.5,1,matched (3)
14733093,17,0,0,0,matched (3)
14734168,2,0,0,0,matched (3)
14735879,2,0,0,0,matched (3)
14759100,8,0,0,0,matched (3)
14764323,11,2,.18181819,1,matched (3)
14764965,,0,0,0,master only (1)
14802895,17,0,0,0,matched (3)
14803650,26,1,.03846154,1,matched (3)
14808350,56,2,.035714287,1,matched (3)
14815229,10,0,0,0,matched (3)
14815429,59,0,0,0,matched (3)
14815746,93,1,.010752688,1,matched (3)
14837981,5,0,0,0,matched (3)
14851197,,0,0,0,master only (1)
14860686,43,1,.023255814,1,matched (3)
14862953,50,2,.039999999,1,matched (3)
14863611,14,0,0,0,matched (3)
14866854,3,0,0,0,matched (3)
14885652,36,0,0,0,matched (3)
14910075,62,0,0,0,matched (3)
14930138,1,0,0,0,matched (3)
14930951,155,0,0,0,matched (3)
14933201,49,0,0,0,matched (3)
14933632,1,0,0,0,matched (3)
14945824,14,1,.071428575,1,matched (3)
14948163,31,1,.032258064,1,matched (3)
14952045,3,0,0,0,matched (3)
14970533,19,0,0,0,matched (3)
14975331,,0,0,0,master only (1)
14978530,448,1,.002232143,1,matched (3)
14984114,15,0,0,0,matched (3)
14984764,2,0,0,0,matched (3)
14988889,18,0,0,0,matched (3)
14990538,10,0,0,0,matched (3)
15015235,7,1,.14285715,1,matched (3)
15015318,5,0,0,0,matched (3)
15016160,,0,0,0,master only (1)
15018209,33,0,0,0,matched (3)
15022063,43,1,.023255814,1,matched (3)
15024722,2,0,0,0,matched (3)
15027465,1,0,0,0,matched (3)
15030860,8,0,0,0,matched (3)
15034109,8,0,0,0,matched (3)
15049077,35,1,.028571429,1,matched (3)
15054990,,0,0,0,master only (1)
15056338,2,0,0,0,matched (3)
15081169,17,0,0,0,matched (3)
15088321,2,0,0,0,matched (3)
15089668,14,0,0,0,matched (3)
15093307,20,1,.050000001,1,matched (3)
15099668,,0,0,0,master only (1)
15102519,7,0,0,0,matched (3)
15104631,,0,0,0,master only (1)
15106713,5,0,0,0,matched (3)
15134524,10,0,0,0,matched (3)
15137025,6,2,.33333334,1,matched (3)
15150056,12,2,.16666667,1,matched (3)
15150617,12,1,.083333336,1,matched (3)
15153474,13,4,.30769232,1,matched (3)
15158384,,0,0,0,master only (1)
15178116,9,0,0,0,matched (3)
15178582,4,0,0,0,matched (3)
15185851,1,1,1,1,matched (3)
15194441,,0,0,0,master only (1)
15197003,8,0,0,0,matched (3)
15199235,,0,0,0,master only (1)
15205979,3,0,0,0,matched (3)
15215156,9,0,0,0,matched (3)
15222506,45,0,0,0,matched (3)
15223759,9,0,0,0,matched (3)
15224006,3,0,0,0,matched (3)
15236661,,0,0,0,master only (1)
15241342,13,0,0,0,matched (3)
15244082,7,2,.2857143,1,matched (3)
15259601,2,0,0,0,matched (3)
15260664,11,1,.090909094,1,matched (3)
15264412,,0,0,0,master only (1)
15267419,5,2,.40000001,1,matched (3)
15274203,4,0,0,0,matched (3)
15279046,25,1,.039999999,1,matched (3)
15299168,49,0,0,0,matched (3)
15302678,17,0,0,0,matched (3)
15306308,9,0,0,0,matched (3)
15307429,34,0,0,0,matched (3)
15311878,54,0,0,0,matched (3)
15321709,78,0,0,0,matched (3)
15333132,1,0,0,0,matched (3)
15338423,7,0,0,0,matched (3)
15339823,55,1,.018181818,1,matched (3)
15347290,4,0,0,0,matched (3)
15352335,,0,0,0,master only (1)
15387696,3,0,0,0,matched (3)
15393369,10,0,0,0,matched (3)
15394090,18,0,0,0,matched (3)
15396440,22,0,0,0,matched (3)
15397618,60,0,0,0,matched (3)
15398353,10,1,.1,1,matched (3)
15408190,20,2,.1,1,matched (3)
15423816,25,0,0,0,matched (3)
15426571,,0,0,0,master only (1)
15440298,21,0,0,0,matched (3)
15446185,8,0,0,0,matched (3)
15449168,8,0,0,0,matched (3)
15474642,35,1,.028571429,1,matched (3)
15477461,4,0,0,0,matched (3)
15488967,6,0,0,0,matched (3)
15495590,13,1,.07692308,1,matched (3)
15499167,3,0,0,0,matched (3)
15520648,8,0,0,0,matched (3)
15520811,29,0,0,0,matched (3)
15540626,7,3,.42857143,1,matched (3)
15544534,3,0,0,0,matched (3)
15568418,9,0,0,0,matched (3)
15580988,11,1,.090909094,1,matched (3)
15581974,11,0,0,0,matched (3)
15588656,85,0,0,0,matched (3)
15599448,2,0,0,0,matched (3)
15604182,47,0,0,0,matched (3)
15605440,58,0,0,0,matched (3)
15606215,38,0,0,0,matched (3)
15612329,,0,0,0,master only (1)
15613811,18,0,0,0,matched (3)
15615062,17,1,.05882353,1,matched (3)
15618841,1,0,0,0,matched (3)
15618881,6,0,0,0,matched (3)
15631998,,0,0,0,master only (1)
15634708,,0,0,0,master only (1)
15634921,7,0,0,0,matched (3)
15636232,36,1,.027777778,1,matched (3)
15645171,19,0,0,0,matched (3)
15648933,,0,0,0,master only (1)
15649874,1,0,0,0,matched (3)
15651566,30,2,.06666667,1,matched (3)
15674219,9,1,.11111111,1,matched (3)
15677045,61,1,.016393442,1,matched (3)
15685966,30,1,.033333335,1,matched (3)
15692397,9,0,0,0,matched (3)
15693204,8,2,.25,1,matched (3)
15698675,19,0,0,0,matched (3)
15701124,2,0,0,0,matched (3)
15705659,7,0,0,0,matched (3)
15716923,30,0,0,0,matched (3)
15717278,47,1,.021276595,1,matched (3)
15724590,19,2,.10526316,1,matched (3)
15729259,18,1,.055555556,1,matched (3)
15735406,79,2,.025316456,1,matched (3)
15740202,65,0,0,0,matched (3)
15740952,13,0,0,0,matched (3)
15743579,65,1,.015384615,1,matched (3)
15752315,,0,0,0,master only (1)
15767450,20,0,0,0,matched (3)
15779956,22,1,.045454547,1,matched (3)
15782430,1,0,0,0,matched (3)
15789776,14,0,0,0,matched (3)
15803146,6,0,0,0,matched (3)
15806009,26,1,.03846154,1,matched (3)
15808010,14,0,0,0,matched (3)
15816843,36,0,0,0,matched (3)
15822449,3,1,.33333334,1,matched (3)
15830499,58,0,0,0,matched (3)
15830506,443,0,0,0,matched (3)
15832109,21,1,.047619049,1,matched (3)
15832975,12,0,0,0,matched (3)
15834468,16,0,0,0,matched (3)
15835462,15,0,0,0,matched (3)
15835545,152,0,0,0,matched (3)
15837273,23,0,0,0,matched (3)
15849822,,0,0,0,master only (1)
15852375,8,0,0,0,matched (3)
15893639,10,0,0,0,matched (3)
